title,url,duration
Thyroid क्या होता है? Thyroid Testing से जुड़े कुछ सवाल और उनके जवाब जाने Expert से | Dr Ruchi | 1MG,https://www.youtube.com/watch?v=N2z7HvC-yqA,417.0
Ringworm (दाद/खाज/खुजली): ये क्यों होता है? कारण और इलाज! | Fungal Infections | Dr Ramanjit Singh,https://www.youtube.com/watch?v=dlteqbEo8Zg,687.0
फ़लों को पकाने के लिए इस्तेमाल होने वाला Chemical! जाने इससे जुड़े खतरे! | Artificial Ripening | 1MG,https://www.youtube.com/watch?v=li7umr5SqqQ,424.0
Lazy to Active but How? 8 Beginner Yoga Tips to Start you Yogic Journey | Ms Tanvi Jain,https://www.youtube.com/watch?v=BVGkMb0FSaA,451.0
कैसे होगा कमर दर्द का Permanent इलाज | Spinal Disc Herniation (स्पाइनल डिस्क हर्निया) | Dr Abhishek,https://www.youtube.com/watch?v=Ew7SHp2xFGA,440.0
Yoga for Healthy Eyes | स्वस्थ आखों के लिए करें ये योग आसन | No More Eye Strain & Redness | Ms Tanvi,https://www.youtube.com/watch?v=HxRpBjuo_LQ,756.0
Diet for Polycystic Kidney Disease | पॉलिसिस्टिक किडनी डिसीज में क्या खांए क्या नहीं? | Dr Mekhala,https://www.youtube.com/watch?v=NEFeLLAj4eQ,398.0
Polycystic Kidney Disease (पॉलिसिस्टिक किडनी डिसीज) - जांच और इलाज! | Dr Mekhala | TATA 1MG,https://www.youtube.com/watch?v=wgJiZSl9TCg,239.0
Polycystic Kidney Disease (पॉलिसिस्टिक किडनी डिसीज) - Symptoms and Risk | Dr Mekhala,https://www.youtube.com/watch?v=wRgAQbRVoKs,252.0
Substance Abuse (नशीले पदार्थो का सेवन) छोड़े! ये संभव है जाने कैसे? | Dr Jateen Ukrani  | Tata 1MG,https://www.youtube.com/watch?v=zsIRDSEoy-o,359.0
Tata 1MG: CELEBRATING 1000 VIDEOS ON YOUTUBE! | #tata1mg #health,https://www.youtube.com/watch?v=5gSsLEyzIm8,391.0
"Substance Abuse (नशीले पदार्थो का सेवन) Causes, Types and Symptoms | Dr Jateen Ukrani | Tata 1MG",https://www.youtube.com/watch?v=TJlPDMhkt30,568.0
Office में बैठे बैठे कूबड़ निकल रहा है? जाने इसको कैसे रोकें | Kyphosis Treatment and Exercises,https://www.youtube.com/watch?v=wHqTkjVaLcQ,318.0
Peptic Ulcer Diet (पेट में छाले) | क्या खाएं क्या नहीं जाने Expert से! |Stomach Ulcers Diet in Hindi,https://www.youtube.com/watch?v=hMXTAzcf2Mo,479.0
Kyphosis - क्या कूबड़ निकलने का खतरा है? | ये कारण जानना है ज़रूरी! | Hunchback Causes | कुबड़ापन,https://www.youtube.com/watch?v=Crv66HNlO78,391.0
IVF क्या है? और कैसे किया जाता है? | Step by Step Process in Hindi | In Vitro Fertilization Dr Akta,https://www.youtube.com/watch?v=PrhPHE3QRKU,633.0
इस कड़कती धूप में Sun Burn का इलाज और बचाव | कैसे ठीक करें? | Sun Burn Treatment at Home,https://www.youtube.com/watch?v=FocsYdB8Xcw,377.0
Don’t Ruin your or Pet’s Life! | Watch This Before Having a Pet | Planning Guide | Dog | Cat | 2024,https://www.youtube.com/watch?v=OY21MS71m3w,561.0
Grey to Black Hair: कम उम्र में हुए सफ़ेद बाल? क्या वापस काले होना संभव? Expert Advice | Dr Sanchika,https://www.youtube.com/watch?v=zVj1MNAfKxc,284.0
Peptic Ulcers: इस पेट के छालों की बीमारी का इलाज! | Peptic Ulcer Treatment | Dr Rajat | TATA 1MG,https://www.youtube.com/watch?v=Gc9TIRIQ_PQ,344.0
Peptic Ulcers (पेट के छाले) Disease क्या है? जाने इसके कारण और लक्षण! | Dr Rajat | Causes,https://www.youtube.com/watch?v=9v9qcGaj7Yg,350.0
Dengue (डेंगू) से अपनी Family को कैसे रखे Safe जानिए Expert की राय!! | Dr Sarthak | Tata 1MG,https://www.youtube.com/watch?v=ZDPvWygDBQc,542.0
Moringa Benefits: Muscle बनाना हो या Brain तेज़ दौड़ना हो सबमे काम आएगा! | Drumsticks | Dr Preeti,https://www.youtube.com/watch?v=OgSTqV96Pwg,444.0
Root Canal Treatment (RCT) की ज़रुरत क्यों पड़ती है? जाने इसका Procedure | Dr Subita | Tata 1MG,https://www.youtube.com/watch?v=ugrWzmAwl68,284.0
गर्मियों में हमेशा थके रहना? अब नहीं! Energy के लिए आयुर्वेदिक उपाय! | Tiredness Solution| Dr Preeti,https://www.youtube.com/watch?v=etBjHP-ahCg,616.0
Gynecomastia: पुरुषो में स्तन निकलने की समस्या क्यों होती है? इससे कैसे छुटकारा पाएं? | Dr Sarthak,https://www.youtube.com/watch?v=OEs4yqgE04M,656.0
Nocturia: रात भर बार बार पेशाब जाने से परेशान? क्या इसका कोई इलाज है? जाने Expert से | Dr Sarthak,https://www.youtube.com/watch?v=Aox58hDPS3I,482.0
Autism (ऑटिज़्म) Spectrum Disorder! जाने इसका Diagnosis और Treatment ! | Dr Rajiv | Tata 1mg,https://www.youtube.com/watch?v=UUaac8JqJww,569.0
Nipple Discharge क्यों होता है? जाने इसके कारण और इससे जुड़े खतरों के बारे में! | Dr Akta | Tata 1mg,https://www.youtube.com/watch?v=wPlq6GNyjmQ,535.0
बच्चों में ये लक्षण देखे तो हो जाएँ सावधान हो सकता है Autism (ऑटिज़्म) Spectrum Disorder! |Dr Rajiv,https://www.youtube.com/watch?v=XxLo5HyRhc4,632.0
Libido: आपकी Sex Drive कम होने के क्या कारण होते हैं? इसको कैसे बढ़ाये? | Libido Boosting Tips,https://www.youtube.com/watch?v=GOxMn9D37jk,618.0
आखों की ये छोटी छोटी परेशानियां हो सकती किसी बड़ी बीमारी का संकेत! जाने Expert से | Dr Neeraj,https://www.youtube.com/watch?v=s07tSJLK5ig,630.0
आँख फड़कना या लाल होना देतीं है इन बिमारियों के संकेत! जानिये Expert से | Dr Neeraj | Eyes Health,https://www.youtube.com/watch?v=3x6UqgrQims,416.0
क्या Parkinson’s रोग से ठीक होना संभव है? जाने इससे जुड़ी समस्याएँ और बचाव | Dr Suchin | 1 MG,https://www.youtube.com/watch?v=XY49nWQ_-Ic,572.0
Parkinson’s Disease Treatment: जाने समय पर इलाज करवाना क्यों है बहुत ज़रूरी! | Dr Suchin | TATA 1 MG,https://www.youtube.com/watch?v=8zpBXdYW778,646.0
Celebrating 9 Years Of Countless Milestones!,https://www.youtube.com/watch?v=SjY9-Rhp6i4,396.0
क्या मुझे भी Genital Herpes हो सकता है? जाने इस बीमारी से जुड़े सवाल और जवाब! | Dr Mekhala,https://www.youtube.com/watch?v=cAmtE-huHC4,202.0
क्या Down Syndrome का पता गर्भ में ही लगाया जा सकता है? | Prevention and Management | Dr. Rajiv,https://www.youtube.com/watch?v=DwESLRJBkbg,622.0
