title,url,duration
Scam Alert! आदिवासी Oil से सावधान | Dr Vivek Bindra,https://www.youtube.com/watch?v=y6TOBJlXjGA,860.0
Hotel खोलकर करोड़ों कैसे कमाएं? Step by Step Formula | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=OwvNcOBk1nE,758.0
मुझे Controversy नहीं करनी केवल आपके Business को बढ़ाना है | Dr Vivek Bindra,https://www.youtube.com/watch?v=vFD_c2q-MC4,275.0
मरा हुआ बिज़नेस भी फिर से खड़ा होगा। Business Event | Dr Vivek Bindra,https://www.youtube.com/watch?v=2s_X99zUWAQ,150.0
कैसे मिलेगी कर्ज से मुक्ति ? | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=yBuUr0qZQhk,417.0
इस Restaurant Business से आप करोड़ों कमा सकते हैं | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=bSe0P30Rek0,422.0
दुनिया का सबसे छोटा कथावाचक | Bal Vyas Madhav Das Ji | Dr Vivek Bindra (Hindi),https://www.youtube.com/watch?v=zd7lYBOeilM,425.0
Rise & Fall Of Big Bazaar | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=pBpwQ-ptsDQ,984.0
"Rasraj Ji Maharaj - Hanuman Chalisa, Shri Ram aur Krishna Ki Bhakti, Sundarkand Paath, Bajrang Baan",https://www.youtube.com/watch?v=J1v3ODxFkiE,3917.0
बुरे वक़्त से आपको बाहर निकालेंगे ये 8 Lesson | Dr Vivek Bindra,https://www.youtube.com/watch?v=APaiCrh1NVs,405.0
NEET Scam | 11 Allegations | Most Detailed Analysis | Dr Vivek Bindra,https://www.youtube.com/watch?v=drCYAKGSce8,4530.0
10 Powerful Learning From Sudha Murthy | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=CeF_zqKKCkc,1314.0
24th Episode | किसी एक काम पर पूरा Focus कैसे करें | Gita In Action | Dr Vivek Bindra,https://www.youtube.com/watch?v=pinFd-RCHB8,2626.0
23rd Episode | दुनिया की कोई ताकत आपको Distract नहीं कर सकती | Gita In Action | Dr Vivek Bindra,https://www.youtube.com/watch?v=x5exTF1c1Pw,1577.0
Secret 🤫 To Become World's Most Successful Leader | Dr Vivek Bindra,https://www.youtube.com/watch?v=fjBS9ZOpxm0,717.0
Ep 2 : 12 भाषाएं जानने वाला Russian संत | The Vivek Bindra Show | Podcast,https://www.youtube.com/watch?v=vWoslXoBgPg,3318.0
बागेश्वर महाराज ने खोली मेरी पर्ची | Dr Vivek Bindra,https://www.youtube.com/watch?v=TjE8h76txR0,276.0
22nd Episode | भटकते मन को कैसे काबू करें? | Gita In Action | Dr Vivek Bindra,https://www.youtube.com/watch?v=UMKtg4UFwjQ,2053.0
Ep1 धर्म परिवर्तन और हिंदू राष्ट्र पर क्या बोलीं देवी चित्रलेखा जी | The Vivek Bindra Show | Podcast,https://www.youtube.com/watch?v=oydZlQ_W2K0,2649.0
21st Episode: Mystery Of Swami Premanand Ji Maharaj | Gita In Action | Dr Vivek Bindra,https://www.youtube.com/watch?v=kYZxNuRMH_w,1172.0
20th Episode: How To Overcome Sex Addiction | Gita In Action | Dr Vivek Bindra,https://www.youtube.com/watch?v=3bYzvofqh8Q,2015.0
कौन हैं सिंधी | इतना पैसा कैसे कमाया | Sindhi Community | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=cjYYQai3SwI,1097.0
असल ज़िंदगी में भी जेल जाना पड़ा | Pankaj Tripathi | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=f_f_oceWgYo,681.0
कौन थे Neem Karoli Baba? | Case Study | हनुमान जयंती | Dr Vivek Bindra,https://www.youtube.com/watch?v=wzf399C7wpY,714.0
MS Dhoni | Decoding By Dr Vivek Bindra | Case Study | Hindi,https://www.youtube.com/watch?v=pghjMP25bQI,335.0
India's Waiting Prime Minister | Lal Krishna Advani | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=tAuxjb2skzE,977.0
9 Unheard Stories Of Infosys Founder-Narayana Murthy | Case Study | Dr Vivek Bindra,https://www.youtube.com/watch?v=V1kCAwwnOqY,1150.0
Hospital Se Sidha Bounce Back 👊🏻 | Dr Vivek Bindra News,https://www.youtube.com/watch?v=x6sP91mnOPw,72.0
32 Business Expansion Strategies | Day 9 | 10 Day MBA | Dr Vivek Bindra,https://www.youtube.com/watch?v=rqoUZBNSYT0,7895.0
"बहुत देख ली Controversy, अब Contribution देखो | Dr Vivek Bindra News",https://www.youtube.com/watch?v=ZRH0HyWQV5k,163.0
"जितना बड़ा होगा Set Back, उतना ही बड़ा होगा Bounce Back | Dr Vivek Bindra News",https://www.youtube.com/watch?v=1dPryQRBhKM,73.0
Do 10 Hours Tasks In 1 Hour | Productivity Multiplier | Day 8 | 10 Day MBA | Dr Vivek Bindra,https://www.youtube.com/watch?v=mPUOlqSrjWU,4693.0
Build World's Most High Performing Team | 10-Day MBA Day 7 | Dr Vivek Bindra,https://www.youtube.com/watch?v=9OTauqjCa3M,8544.0
